,Summary Level,State Code (FIPS),County Code (FIPS),County Subdivision Code (FIPS),Place Code (FIPS),Consolidtated City Code (FIPS),Area Name (including legal/statistical area description)
35650,162,42,0,0,86952,0,Yatesville borough
35651,162,42,0,0,86968,0,Yeadon borough
35652,162,42,0,0,87040,0,Yoe borough
35653,162,42,0,0,87048,0,York city
35654,162,42,0,0,87064,0,Yorkana borough
35655,162,42,0,0,87080,0,York Haven borough
35656,162,42,0,0,87136,0,York Springs borough
35657,162,42,0,0,87208,0,Youngstown borough
35658,162,42,0,0,87224,0,Youngsville borough
35659,162,42,0,0,87232,0,Youngwood borough
35660,162,42,0,0,87272,0,Zelienople borough
